book_id,cust_id,rating
555,72773,4
610,47924,2
769,62037,3
396,59357,5
969,67686,1
364,89636,2
48,79187,4
676,69060,1
34,21938,4
984,19512,3
933,76591,2
946,81088,4
594,76171,5
303,36974,3
51,27925,4
4,83437,1
899,75659,5
530,57766,5
232,61383,2
515,25231,3
831,20752,1
599,85865,5
504,62753,1
861,46949,3
630,68862,1
578,52297,1
686,13153,2
920,29025,2
214,23243,5
89,49343,5
262,80314,5
963,66408,1
627,17560,3
872,10293,2
840,62310,4
181,64329,5
751,72391,4
189,23129,4
14,27292,4
719,41850,3
885,40582,3
99,25175,2
181,51401,5
948,86007,3
715,83828,1
268,47911,3
686,89260,3
292,34480,5
293,82010,5
55,82005,1
993,89489,1
455,60590,3
347,32574,3
720,50391,2
605,41214,4
43,55775,5
545,88717,4
196,48266,4
82,54361,5
950,79359,2
363,80050,3
318,49920,3
857,50852,4
445,12602,1
416,70493,1
516,66948,1
961,42330,3
527,43676,5
812,73164,1
350,60104,5
654,43746,3
12,71726,5
281,76720,3
280,47026,2
618,16443,1
963,25970,4
170,32924,3
112,47667,2
514,26875,4
248,11647,4
758,16017,1
128,31135,4
973,78296,5
25,83677,2
447,75868,5
594,31885,5
540,23445,3
332,67938,4
955,83270,2
712,49460,4
739,78596,2
331,14803,2
49,17966,5
619,83176,2
929,13969,5
884,10404,3
753,10105,1
304,65509,1
625,15460,3
234,22978,5
960,70444,1
532,35999,3
819,20214,2
464,53019,3
288,18426,2
669,34737,2
914,85593,3
90,40091,1
207,53232,5
1000,62290,1
200,67073,1
170,16583,5
468,37278,1
394,72973,3
39,60143,3
694,72679,5
851,19622,5
527,78531,5
651,64149,2
134,65626,2
653,81897,5
550,40616,5
439,10740,3
401,54910,5
443,12463,4
651,45882,2
964,36363,2
380,80543,1
819,45742,2
697,67139,4
821,38304,2
880,34017,1
282,23160,1
531,50527,4
428,26683,4
590,56264,3
277,78732,4
199,16980,2
211,86577,2
414,23081,4
878,56577,2
727,13612,4
668,13531,5
795,25458,1
61,62712,3
72,17724,3
389,60873,4
49,75229,4
713,17545,4
115,73920,3
834,86126,4
109,56663,1
588,80295,2
375,68674,3
185,78640,3
676,32278,4
777,59788,4
718,23976,5
712,66139,5
146,52318,1
518,87282,3
149,27171,2
571,20088,2
694,62763,4
285,83186,1
193,89810,5
74,23815,3
754,17126,4
826,24460,2
712,10388,2
847,31311,1
343,34497,4
607,43451,1
221,38543,2
952,44096,2
69,11406,3
434,88239,2
325,83502,1
146,46991,4
135,49210,1
210,64031,3
820,10848,2
870,68001,4
748,81181,3
16,48073,5
704,73669,5
238,15585,2
980,53761,1
606,86647,5
902,64326,2
449,43846,3
350,29852,1
245,77365,5
679,84159,4
284,29117,1
211,65985,3
691,16310,4
601,82649,2
291,69492,4
527,48057,3
267,11910,3
527,23826,3
205,30702,4
13,60941,1
634,16743,4
663,63877,4
857,31731,5
14,31044,2
882,27510,1
218,81342,3
626,22003,3
525,56117,5
254,63014,5
498,78679,4
351,10690,4
156,20341,1
28,41580,1
852,20933,3
658,33238,4
174,51271,3
48,33399,3
931,36295,5
410,35560,5
571,68827,1
735,12998,2
364,79621,4
216,48428,1
141,20211,5
304,55221,1
478,24721,1
616,72022,1
906,55430,5
551,66739,4
715,29278,2
163,60886,2
732,41848,5
351,29522,3
165,69200,5
427,73076,1
118,84999,3
539,72687,5
545,25523,1
557,49687,3
212,88912,4
539,10367,2
565,15368,2
482,67657,5
5,38722,3
434,30465,2
416,17454,5
412,49483,5
901,27515,5
59,56660,2
180,10749,5
353,33362,1
924,84694,1
804,63775,1
581,46443,3
838,28324,3
379,28350,2
964,61501,5
458,26287,1
940,34871,1
369,62928,1
488,41608,5
96,82864,1
105,64939,4
801,76342,5
921,86317,3
181,86832,4
419,29972,2
310,12355,2
160,59053,5
688,70797,1
688,23020,5
778,52678,2
409,80758,1
530,22515,3
166,45205,4
253,80930,4
712,22698,4
906,35319,3
209,87318,4
806,18527,1
596,41102,5
766,18422,5
520,45781,4
709,45028,4
959,39113,5
729,82871,1
459,24810,2
276,26925,5
795,16147,2
833,74642,5
599,68975,4
802,74363,2
481,62869,1
698,77842,4
550,45110,2
541,85116,4
134,56198,4
826,12771,1
534,37147,2
223,72450,1
528,77959,3
141,65464,1
286,79030,2
216,81991,5
901,67096,5
444,14507,4
29,59060,3
617,40650,3
889,65205,5
107,74167,3
199,58453,3
459,71179,3
404,63301,3
130,46325,5
21,66222,5
433,18843,3
160,89977,4
787,48357,4
355,80340,3
175,80927,1
495,30534,3
771,37279,1
434,24689,1
442,52874,1
706,58406,2
90,46573,5
75,78118,4
16,70250,5
782,33436,5
538,84804,2
638,32729,1
508,84567,5
840,81706,2
331,36873,3
736,27749,4
95,26165,1
578,67098,5
531,47336,4
663,77235,4
264,54840,2
87,61612,5
418,69311,3
722,22685,3
819,69893,5
495,23636,2
998,21834,4
625,61580,3
205,33943,3
5,76394,1
339,55861,2
92,54103,2
444,20181,3
364,30938,4
71,37340,5
676,27153,5
349,16164,5
9,81899,5
868,51201,1
584,19146,3
126,10159,4
349,33892,3
823,82088,3
717,73512,1
224,76930,3
141,54398,5
328,28915,5
194,12026,2
403,39752,1
773,60421,1
782,71718,1
933,12119,3
221,39998,4
668,64257,2
766,54571,3
663,43695,4
142,57152,4
781,24021,3
19,51057,5
508,54219,2
167,17849,5
857,72087,4
792,34343,3
590,20317,2
600,68742,4
93,13548,1
299,48342,4
561,60996,3
32,75807,3
220,31898,2
485,73406,3
808,11335,1
497,34760,3
237,30423,1
454,52579,1
651,16959,1
143,64773,5
668,17111,4
583,80005,3
684,65807,3
907,59719,1
658,52892,1
809,15652,5
55,54044,5
699,13756,2
391,15568,5
552,23601,4
717,58572,1
807,39533,5
236,10465,2
600,42602,5
421,56002,4
103,46765,3
942,14452,3
2,63881,1
472,67728,1
996,22405,5
588,54281,4
505,43483,1
285,22926,1
598,71171,5
920,68272,1
801,27624,3
78,32099,3
160,83995,2
392,17303,1
175,43614,3
783,63256,3
174,61463,1
109,62013,1
620,14034,5
845,89551,3
559,81055,2
313,65606,2
359,73356,2
283,62636,3
911,89771,2
913,73616,5
275,79708,4
872,36738,1
30,30096,3
396,78987,1
657,23790,2
28,11321,5
104,58681,3
892,60832,2
621,72288,1
556,13359,5
106,83609,4
375,78531,5
983,50691,2
917,73115,2
822,32097,2
758,57281,1
936,10937,2
180,77064,2
348,70784,3
189,36048,3
547,70461,2
971,23312,2
700,74083,3
238,25816,5
358,70412,1
222,13810,3
351,26341,4
489,72810,4
408,63422,2
360,18074,2
306,19510,4
476,86160,5
552,59708,1
689,42618,5
675,13005,3
685,52489,1
880,47603,1
571,13061,2
376,35309,5
603,50342,5
751,34084,5
874,25249,2
365,43768,5
517,33178,1
687,10928,4
557,66721,2
781,20566,2
234,23113,4
779,84730,1
953,89404,3
557,23295,1
496,59486,4
661,27202,1
94,52687,4
984,89122,2
297,77924,1
25,81066,5
374,10773,1
379,60987,5
978,74983,3
34,83406,3
827,67296,1
63,35733,5
564,22519,4
170,19016,1
194,22264,2
516,87874,4
913,30839,2
375,56584,4
267,53364,1
367,57921,5
712,77188,3
503,14419,1
910,49172,2
459,27833,3
541,55848,1
124,46742,5
400,12616,5
4,40314,2
702,42309,4
187,76222,1
569,41816,3
198,44301,5
180,61882,4
657,49691,4
800,72936,2
436,84703,5
284,67415,5
275,77032,2
424,41572,4
532,29312,1
310,10532,2
890,48715,4
111,81833,1
154,50414,2
919,37809,1
300,53263,4
389,25145,5
574,49205,3
669,27241,2
503,51015,1
741,77468,4
835,67448,3
339,17050,5
68,33727,4
152,27285,5
941,47148,1
668,53313,3
494,45815,4
790,81166,5
440,84938,3
814,84097,4
549,79849,1
765,55404,3
870,10551,3
780,44897,5
210,76932,4
762,37495,3
174,14436,4
651,31021,1
973,77237,3
965,37975,4
542,34089,5
689,78168,3
853,13225,4
28,83588,3
659,82835,3
851,86227,2
110,14535,1
453,38227,2
554,22177,1
240,89037,3
948,34961,5
962,15678,1
783,19816,3
861,71883,4
62,78184,3
186,63760,2
98,34481,2
935,11552,1
220,22742,1
426,71504,3
828,87854,3
920,52242,3
695,53588,1
110,54436,5
745,51410,3
208,64111,3
725,16291,2
987,42224,2
376,43091,3
800,26201,1
658,33029,2
8,27169,4
931,13908,3
910,24978,3
246,81849,2
691,35472,5
367,56012,4
97,37971,2
564,78071,5
391,82536,2
31,56685,5
784,13559,1
511,35846,2
930,47973,1
211,45955,2
150,28467,2
15,56075,3
564,25938,3
200,34505,3
183,19402,5
342,89477,1
604,57752,4
513,43187,3
200,35095,4
713,48719,3
243,88366,3
530,36904,2
538,79570,4
13,39307,5
256,40450,1
833,65016,2
77,83788,4
100,67647,4
689,16193,1
905,19362,1
16,48285,3
249,87465,3
737,84183,4
326,79512,1
227,68184,4
902,35083,5
879,82604,2
383,82990,4
388,39554,3
581,53368,3
507,74939,3
419,37148,4
231,22205,2
877,79421,2
821,28129,1
139,40036,4
988,60673,2
620,71960,3
358,66087,4
122,28812,1
926,83599,5
604,66326,2
939,27381,5
613,30238,4
164,44636,1
258,72684,1
338,20112,1
363,69213,1
280,44795,3
968,45081,2
863,43616,1
869,53787,5
836,72411,1
497,55559,4
17,65526,4
597,24738,4
663,84835,5
641,41179,2
372,32970,3
816,36280,2
819,74121,5
569,40481,4
663,69034,5
690,64641,5
306,87828,1
152,53185,4
414,54937,2
1000,67708,3
581,83411,2
399,86420,1
461,38617,2
725,12471,1
2,62836,5
824,73487,4
454,18952,4
530,66043,4
906,25962,4
295,35401,3
658,86249,1
147,60709,3
104,55673,4
671,45773,5
194,30113,2
421,56704,3
150,43699,5
365,16523,5
162,42398,3
29,48393,2
657,10750,5
312,82878,2
594,20074,3
546,36523,1
323,84589,2
37,86500,1
142,13104,4
730,78509,4
511,59997,4
556,70579,5
551,89168,2
146,67218,4
489,17684,5
3,11338,1
747,63944,5
412,80295,4
48,74726,1
783,67061,3
189,24841,1
339,13396,1
401,22527,5
126,21307,4
935,64048,3
953,32164,1
337,42891,2
321,42196,2
986,86830,3
216,26353,5
236,63896,1
934,17832,3
595,54323,5
208,34469,5
708,42822,2
400,88139,3
967,40595,4
456,88326,4
636,37441,4
560,10121,1
944,51193,3
538,75029,5
207,41325,2
205,77223,3
592,20259,1
982,57944,5
473,22547,3
139,83754,3
649,89208,3
907,23463,2
939,15241,4
409,14874,4
394,72617,5
894,72583,2
841,26503,4
656,29524,5
628,69157,3
273,49231,5
926,84234,1
460,50062,2
267,47525,5
858,34995,2
300,66964,3
270,81235,4
835,76223,3
67,80874,4
651,29173,3
984,62811,1
566,65020,4
823,24809,1
619,55460,2
678,89196,4
83,13521,3
182,31557,4
51,12265,1
603,38067,1
711,17167,1
87,48148,2
53,44683,2
753,80438,4
977,15755,5
752,20463,2
404,75140,4
582,40372,2
297,66776,2
607,22979,3
271,35467,4
317,12531,1
581,19710,4
894,67142,4
219,47854,2
180,75069,4
48,66877,5
878,79631,1
262,29039,2
853,64927,5
62,79804,3
513,13499,4
654,85173,4
916,86860,4
383,16766,3
895,29822,2
291,74336,2
512,45506,5
982,38586,3
735,18185,3
391,52281,3
750,66148,1
398,13729,5
925,17987,5
436,74627,3
190,59143,5
707,21197,5
892,47297,1
218,14249,5
746,44634,4
448,50331,3
689,36144,2
475,52829,3
939,35982,5
575,71514,1
734,15189,2
102,42283,3
269,71254,2
1,84492,5
506,23729,1
862,27445,2
907,72470,5
477,10917,1
860,47848,2
183,63534,3
542,79517,4
455,57911,4
345,68442,3
885,49598,2
883,68955,5
992,28864,2
557,85611,2
788,83418,5
354,37244,3
31,32831,5
206,74033,1
430,38336,4
883,45085,1
224,66165,4
133,67552,2
97,37447,5
654,52587,2
746,43679,4
490,45068,5
917,59678,1
714,31025,2
221,37401,3
750,84720,3
234,35852,2
38,24289,4
332,86542,3
149,13317,4
791,15797,3
934,59855,1
447,43166,3
660,79398,3
610,86576,5
217,15235,5
350,30762,3
326,67554,1
593,44944,3
607,55043,3
833,34175,2
957,44610,3
800,17904,3
408,52509,4
94,70952,1
741,16100,5
315,61985,2
274,83426,3
639,15163,2
290,13449,5
439,34111,3
324,12450,1
217,45039,3
564,83330,5
342,55135,5
870,69431,3
942,84190,5
325,15434,3
944,79868,5
203,45228,1
458,79670,4
370,39261,5
255,53506,1
154,88364,5
919,10345,2
395,57734,3
774,76428,5
534,52118,5
297,16118,5
857,60387,5
878,52810,1
790,38649,3
219,62720,2
514,23009,3
140,42898,2
120,76154,2
790,66144,4
956,86875,1
324,55136,3
631,68074,5
740,52896,3
495,75021,4
213,62025,1
520,64793,4
219,68673,5
647,75929,5
983,70245,5
685,87431,3
337,44910,2
380,49348,1
7,36676,2
842,36254,3
688,76290,2
382,31580,2
708,60359,1
20,56731,2
229,28843,3
650,14187,3
7,20682,1
29,48948,2
13,10888,1
280,59892,1
141,37830,4
420,84504,3
973,26645,5
46,58056,1
169,78384,5
739,61985,4
705,79165,2
22,57431,2
446,47513,3
321,27892,4
119,56763,3
558,44993,4
257,21568,4
371,77671,5
459,76364,3
147,69267,2
820,12557,3
870,57299,5
661,71462,2
32,39038,4
516,86209,1
396,70442,5
236,83545,3
64,32895,4
596,45771,1
169,56884,2
211,72937,4
239,18633,1
840,43812,5
337,38770,2
157,20402,4
818,78158,1
668,60728,1
255,82897,5
971,20795,4
975,58780,2
346,35201,5
968,72998,3
957,83935,3
771,34502,1
918,85489,5
298,70925,1
47,42616,4
938,88285,5
266,11751,3
676,79223,5
703,32674,3
168,30660,2
325,68327,1
770,10713,2
904,23005,5
401,29162,4
36,43556,3
239,87950,4
194,28506,4
822,34391,5
25,57449,1
822,17010,2
329,17261,5
51,37477,1
756,73760,4
705,42898,4
459,83928,3
332,75713,5
474,37753,2
791,10092,4
295,14105,3
452,15797,3
482,46815,1
280,48394,2
928,74803,3
226,34629,2
530,85299,1
574,17793,1
58,77675,4
262,68182,5
582,25878,4
340,24107,5
260,67536,4
538,79821,3
908,25785,4
558,39644,1
418,49657,2
401,70439,1
515,19683,2
285,39742,2
818,67084,3
483,29679,1
264,31213,1
892,24142,5
777,70648,2
39,73032,2
562,68686,3
703,81253,1
412,38723,2
859,17191,4
428,39369,5
908,51527,5
783,70600,4
299,44673,5
930,32165,1
876,75265,5
501,23954,1
795,34626,1
390,81303,2
384,49629,1
779,78497,2
709,40202,2
929,40357,1
630,88916,4
352,72520,1
89,33260,2
926,86178,5
656,46067,4
663,10895,4
338,41405,3
793,63868,4
808,48327,3
907,35660,4
121,31989,1
973,76433,3
678,16753,3
117,77137,1
164,19910,4
633,51523,1
879,33913,4
234,35300,2
3,44438,2
821,10992,1
655,88054,2
767,60436,2
321,71942,5
174,76726,2
59,86538,4
525,29881,2
104,40995,5
204,24128,1
944,46705,5
505,73605,1
660,88561,1
938,58256,4
77,32103,3
44,11009,1
194,10922,1
402,25086,2
922,86424,2
900,85982,5
975,81495,5
606,45417,2
702,49578,5
561,57236,1
919,12191,3
646,26761,3
905,40340,2
229,18249,4
750,83883,3
8,42787,4
836,39608,3
668,50651,5
976,24452,4
124,21652,5
771,48636,4
657,78031,5
549,12664,2
968,86497,3
894,41092,4
524,16853,1
886,22762,1
104,21642,3
506,49646,3
769,41837,2
846,51916,1
708,43650,5
245,19822,1
21,89368,3
76,44311,3
417,44317,1
453,37061,5
631,64936,4
290,16563,1
431,37744,2
825,65960,4
422,49552,2
444,20425,5
90,78404,4
984,67491,4
197,22055,5
839,44031,4
318,16426,5
671,75735,2
102,82195,4
896,18087,3
449,63638,3
126,34432,3
329,38949,3
330,66456,2
890,51145,2
841,47995,1
581,66170,3
166,29636,5
762,23872,3
642,47612,2
425,19303,1
70,24601,1
827,29807,5
410,84396,2
446,26288,3
352,77245,3
521,89032,2
167,13915,3
289,88640,2
642,11780,1
994,57192,5
3,76212,5
783,25090,3
716,18697,4
202,83777,5
525,87560,5
474,73434,4
63,58627,2
193,14087,3
195,12512,4
449,76005,1
386,48250,4
256,70004,5
216,22136,2
627,19616,2
978,53456,5
140,67378,1
999,23718,5
964,76280,1
811,80588,1
5,87157,5
267,36758,4
790,13914,1
394,50241,1
341,75006,2
949,79610,5
409,16423,2
654,38974,4
794,43844,2
769,89092,2
548,61403,2
132,22160,4
149,41513,3
800,50524,4
178,32579,1
169,84444,3
529,34182,2
293,45421,5
115,53523,1
651,30341,1
461,88176,1
66,55698,4
136,84947,1
139,66465,5
1,66391,1
934,22362,2
573,88202,5
575,34151,3
373,38504,4
169,27923,3
607,85992,2
47,65120,1
344,89959,3
601,87063,1
917,80313,5
816,65831,3
834,14254,4
104,43180,2
148,81036,1
402,15697,5
333,33328,1
108,66278,3
945,32585,3
172,65624,2
965,65200,5
222,38275,5
810,28768,5
970,84697,3
6,53718,2
352,49756,5
287,66811,5
773,63557,1
806,70466,4
290,58762,1
996,19583,5
670,20387,4
936,53972,5
217,24691,2
603,85430,1
111,28434,4
757,10377,3
165,70941,5
684,77823,5
596,88778,1
937,39945,5
55,72157,2
855,77062,4
713,48035,5
37,70265,1
494,25150,1
439,35660,2
894,79283,4
601,11297,5
896,29207,5
472,47210,3
862,63937,4
886,30155,5
302,40376,3
415,76063,3
206,37914,2
588,12480,3
241,51708,4
461,26644,2
907,77652,5
235,20669,5
725,83474,3
990,14705,3
692,69292,5
205,19001,5
668,75210,4
511,27811,2
268,40334,3
149,86458,5
562,59571,2
47,62801,2
262,34535,5
48,22479,3
342,80178,3
33,85502,1
7,66034,5
40,20861,1
324,17377,2
888,43454,5
302,20227,5
287,20425,4
972,47755,1
800,68200,5
275,88203,5
69,40565,5
379,86879,2
920,70105,2
584,12900,3
505,32049,1
350,62442,1
125,38096,4
299,45829,1
347,46525,4
712,79824,1
423,77097,2
323,55074,2
862,21768,3
972,21109,3
537,33824,5
733,19180,5
423,35782,3
99,69922,4
969,79324,2
160,87933,1
972,79487,4
254,75588,3
391,16363,1
14,72197,1
247,54906,5
169,15383,3
838,82913,1
553,10577,4
429,62076,3
988,64442,1
940,22505,2
198,78591,2
52,88937,1
20,57204,4
204,38248,4
580,85523,2
433,48495,1
834,15461,1
555,74368,3
815,48634,2
443,87991,4
943,24537,3
244,89286,1
429,11623,3
539,13009,1
758,24048,4
316,54180,3
212,45465,5
171,33359,3
885,20824,4
165,75680,1
682,25113,3
941,48653,5
389,33535,2
974,19249,5
737,89915,3
52,20293,3
11,19197,1
219,56693,3
68,64858,3
668,64255,5
24,48750,4
223,66186,4
389,20407,4
933,84581,2
993,27011,4
323,85332,5
595,89129,4
746,40160,4
316,24237,2
27,35730,2
452,73959,3
599,36695,4
930,57545,5
585,33957,4
849,51273,5
743,67072,1
689,77267,1
29,27301,2
929,80741,2
283,58890,2
343,47074,2
772,21831,3
272,71677,5
282,45041,5
13,40973,2
754,55518,4
684,23838,2
939,82591,3
517,77777,2
296,24775,4
843,66662,2
901,29284,3
369,13226,1
19,67746,1
96,13130,2
300,22916,4
650,30688,2
992,53206,1
984,43755,5
811,32430,3
51,28775,5
675,84819,5
275,14272,1
113,43877,2
848,70699,2
185,30616,5
229,44413,5
47,27379,5
515,89428,5
101,13627,4
984,76540,5
208,44264,1
798,13502,5
378,65383,3
958,28116,3
257,77957,1
273,21913,2
487,24474,5
488,85598,3
693,14688,3
403,60767,2
882,27084,2
33,30173,3
310,43276,5
353,72248,5
947,75706,4
646,17316,3
210,38020,4
579,59006,2
4,66991,3
320,37128,3
821,74432,3
960,85108,2
310,66879,3
496,53359,5
801,80581,1
727,75520,3
562,67008,4
100,85942,5
417,63528,3
94,13638,5
344,60598,4
810,53168,2
21,88007,5
57,36849,3
289,89135,3
536,38325,4
867,55843,5
181,32817,1
326,59528,2
745,72822,1
392,80924,5
541,11912,3
683,37297,3
415,23256,5
250,43931,1
105,60183,5
914,20543,1
251,86588,2
835,81209,5
788,89129,1
414,26142,2
753,62763,3
88,38418,3
684,61084,2
595,15978,4
605,64842,3
425,61137,3
46,80863,4
153,32716,1
472,48182,3
677,23695,3
712,67096,5
785,10263,4
142,77617,3
471,52715,2
28,43004,1
613,22369,5
743,50643,4
469,56265,3
759,38198,4
25,64622,2
825,38294,5
717,38578,3
709,84541,1
380,39776,4
76,85162,4
876,25624,5
398,20028,3
146,13235,5
446,64716,3
730,67843,2
514,44591,2
443,70157,1
868,50865,3
210,62293,3
815,50996,5
624,66009,2
735,35602,1
820,80956,1
98,35062,2
691,36945,5
839,76041,3
194,68650,2
546,75257,2
261,60155,5
551,26258,3
753,10164,3
761,55933,4
198,40318,1
168,18957,2
196,47648,1
941,71026,1
86,13844,3
375,42611,4
696,36817,1
421,15521,5
354,89668,1
490,71400,5
18,59745,2
230,45155,3
222,65219,2
878,72839,2
106,20519,1
204,64520,1
668,28464,3
378,35677,1
471,58454,2
931,15626,3
535,82392,3
892,49448,1
143,44996,1
149,84079,1
245,15764,2
2,32279,3
510,12604,3
61,88999,5
590,37804,5
303,86338,3
833,44260,3
786,32459,4
603,30753,5
422,63187,3
850,38436,4
884,31785,2
912,28381,1
335,84468,1
123,78254,4
183,28190,5
676,28533,3
576,67386,1
147,35843,5
389,17118,2
860,75999,4
69,13364,2
223,32431,2
215,57424,4
957,64083,5
272,82004,4
61,20682,5
810,69254,2
443,61081,3
263,57312,5
790,65518,3
68,37705,3
814,10021,4
643,23173,2
851,17387,4
724,63378,4
962,23580,1
207,69564,2
839,44675,1
319,16452,3
547,76375,3
975,51477,5
375,80872,2
485,63603,5
142,57646,4
17,89061,3
508,59017,1
712,31591,2
893,35195,1
464,79412,4
242,64131,4
200,36266,5
322,24908,1
272,20861,4
395,19722,5
962,65754,4
238,88706,2
113,70343,4
46,29259,3
280,61533,3
223,57048,2
379,45422,5
647,22647,5
968,57043,3
528,69675,1
521,59701,5
643,73132,2
976,81463,2
739,29211,5
702,12604,4
918,65902,1
212,46356,4
685,88363,1
658,89337,4
357,89556,1
537,63863,2
957,30635,3
552,73712,2
597,28736,5
184,25584,4
164,64916,2
594,21913,5
142,12866,3
344,56248,5
594,80105,4
816,55978,3
584,43712,4
25,73146,3
942,20971,1
828,30777,2
521,58358,4
340,14558,1
765,21648,3
91,55653,1
400,81536,2
350,65437,2
731,15796,2
139,10992,4
203,62107,4
374,66794,4
73,50799,3
33,46786,2
62,72873,4
253,23774,2
858,32847,4
624,14053,2
330,12488,1
714,62715,2
286,19769,5
831,40303,5
255,49536,1
400,59965,2
864,75609,2
263,67815,1
152,11339,4
930,67535,5
204,58401,2
925,29890,5
372,42118,4
541,18574,3
321,27026,4
182,17803,1
538,89503,2
498,12444,4
310,12313,5
40,80584,2
591,83628,3
159,17140,5
766,35568,1
646,88989,3
233,46919,1
348,76924,3
72,41870,4
814,48040,4
281,74290,3
30,10795,4
569,77553,5
228,63612,3
671,40189,4
608,46152,4
87,79308,4
120,79026,5
167,60147,1
159,25301,1
280,35476,4
508,27808,1
737,40827,2
722,12846,1
575,21366,5
390,26837,2
383,19765,3
268,12522,4
346,11844,4
595,72222,4
639,58952,5
812,86378,2
731,41528,2
298,20114,3
980,41676,4
161,82899,2
956,37145,4
335,35903,4
768,61360,4
818,10492,1
659,58394,5
372,89530,5
834,84530,2
606,75404,3
652,78655,4
331,26914,5
605,74169,5
669,81697,1
701,27146,1
394,84723,3
511,61767,3
385,13504,4
50,38860,1
498,41062,1
740,60251,2
739,53830,3
350,40051,3
509,47058,1
901,18672,3
73,37285,5
150,18834,1
745,81010,3
962,89144,2
755,89234,3
844,62399,2
843,74981,1
668,28682,2
891,30483,2
923,22735,2
475,56959,1
905,88892,4
626,67621,3
597,52768,1
528,16737,2
109,26556,4
721,45646,5
55,26161,2
767,19959,4
389,83830,3
354,48258,5
901,12385,4
260,28888,5
79,59231,4
904,26174,5
586,40087,2
923,67058,1
712,80574,1
935,44244,1
139,30794,3
617,82066,1
775,55569,3
170,61232,3
386,58381,5
201,17827,4
932,11513,1
775,34855,3
487,82817,4
925,34692,2
227,17706,1
379,50035,3
640,83756,5
305,15020,2
350,44043,3
506,87165,5
180,37598,1
473,37107,1
283,86650,5
752,64487,2
195,82268,2
120,61296,2
468,11951,4
569,45900,1
335,17920,1
981,29486,1
107,30442,1
591,72268,5
185,60301,3
357,37759,4
530,83235,2
294,85115,2
138,51254,3
895,16551,5
808,72000,2
53,11375,5
254,61453,2
140,53316,5
608,49907,2
284,70533,5
130,12652,5
885,80012,2
709,77355,3
228,75599,1
879,43413,1
138,64269,5
701,15256,5
811,74888,3
822,89215,1
542,12711,3
460,40200,1
502,53835,2
667,33093,2
645,81941,5
756,69858,3
616,36592,2
914,49923,2
552,82598,2
64,46805,5
87,22740,3
391,76326,1
141,31527,2
430,59701,5
21,28237,3
339,48782,1
606,88610,1
753,15552,5
681,18517,5
315,26786,5
28,49701,3
363,67029,4
407,19078,5
630,71409,2
497,17691,4
282,37560,3
435,61859,5
719,12810,3
258,87262,1
14,19103,5
248,89174,2
117,86386,1
990,28397,1
797,54431,1
746,45171,5
533,78261,2
423,51289,4
272,87510,4
775,82084,2
285,84798,5
917,10773,2
991,68969,3
891,51470,1
264,85896,4
486,28224,2
602,41597,5
731,43726,2
939,89075,5
400,63561,2
509,59428,1
667,36375,5
621,11607,4
375,61452,4
860,65408,1
249,57538,2
944,32833,4
830,62255,5
484,62448,5
687,10886,2
369,67309,5
863,19806,2
331,67766,5
882,31059,3
734,73953,3
262,10859,4
412,52969,2
571,78438,5
928,42141,3
372,69144,5
242,17149,3
315,17940,2
921,46573,3
328,60493,3
456,66762,4
248,35615,2
435,50839,5
319,36520,3
760,83424,2
622,65274,4
499,58202,4
476,23581,3
531,20944,5
149,62893,1
290,70029,4
282,40391,3
299,61937,1
259,56249,5
484,73705,4
3,35944,4
876,81580,1
195,71459,4
742,42798,3
14,28767,4
916,27003,3
564,69640,3
275,88385,3
272,16610,2
869,74725,1
469,74055,2
805,50268,3
196,58751,4
347,27327,3
136,58697,4
606,84070,1
971,49308,2
788,76160,3
864,43026,4
845,55984,1
173,49058,2
841,59087,4
186,86195,2
661,70553,5
114,28069,3
649,69408,2
521,11055,3
443,60120,2
511,35747,5
616,52826,3
655,30635,5
854,32026,1
256,40928,5
326,41613,4
446,67898,4
500,59235,4
269,61378,5
230,64696,3
906,69907,1
780,42680,2
596,13300,3
399,86489,5
784,86876,5
300,72564,4
934,71840,4
246,77059,2
163,16106,1
935,73640,4
179,54847,3
5,35342,5
579,47099,2
850,70705,2
636,51230,1
64,68925,2
572,61661,3
488,89063,3
348,36806,5
487,71044,4
276,34824,2
93,48576,1
207,15660,1
261,50167,2
494,68776,2
900,57417,4
506,20336,1
464,60874,5
26,86821,3
412,79373,3
170,10862,1
308,31582,4
95,12568,4
875,57140,5
960,68574,4
445,59498,5
245,88533,4
568,67564,5
352,87919,4
784,30391,1
361,37402,4
602,41048,3
779,49024,2
23,57943,3
804,68881,4
738,78200,1
977,88922,1
96,20477,3
130,16533,3
538,37008,1
30,68141,5
455,55487,2
926,35602,2
830,46251,3
578,89427,2
875,33216,1
840,38259,1
100,79756,2
668,44614,2
356,73845,5
26,61609,1
719,45044,2
196,65725,4
857,53354,5
718,71553,4
369,54186,2
698,89591,1
543,12818,5
675,41865,4
894,31597,2
262,87183,1
940,28250,3
649,38355,2
757,30053,1
302,16257,1
255,29003,1
741,54048,2
873,45649,3
650,61603,3
218,66174,1
944,12907,2
375,53138,1
518,83020,1
384,57345,3
141,38805,4
56,54277,5
885,79632,2
191,76355,2
640,26029,1
318,19705,4
355,86615,1
423,19981,4
840,59341,2
711,67817,4
123,79548,5
771,83611,2
633,28848,5
97,51855,5
756,83724,1
982,54543,4
1000,28770,5
351,83944,1
365,25983,4
511,63718,4
78,70785,1
508,78673,5
738,37176,4
239,36849,1
161,30813,1
745,77208,3
963,83621,2
161,59412,3
